StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age,pid_base,pidstr_d,pidstr_r,pidlean,ideol,trust_1,trust_2,trust_3,trust_4,trust_DO,followpol,intro,rep1,rep2,acq1,acq2,hyp1,hyp2,incomp1,incomp2,breach1,breach2,educ,gender,race,income,age,troll,troll_oe,debrief,psid,pid,r1dr,r2dr,b1dr,b2dr,i1dr,i2dr,hyp1dr,hyp2dr,hyp1to,FL_39_DO,FL_46_DO,FL_55_DO,FL_43_DO,FL_59_DO,FL_60_DO
7/16/19 20:25,7/16/19 20:31,0,99.104.133.41,100,356,1,7/16/19 20:31,R_1Nw7AbRJ3uQD1Qa,,,,,33.19389343,-86.79160309,anonymous,EN,64,3,,,2,7,1,2,1,2,3|4|2|1,1,1,2,3,2,4,1,2,1,4,2,1,4,2,1,7,64,1,,"This was fascinating.  I thought I followed current events closely.  And, I get my news from both CNN, FOX and OAN...a mixture of all viewpoints.  This puts me to shame!  ",uHt3RyJV9q1q0BVia2hacA**,1295076481,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence1|Breach1|Acquiescence2|Breach2|Hypocrisy2|Hypocrisy1|Incompetence2|Incompetence1
7/16/19 20:27,7/16/19 20:31,0,108.48.35.49,100,222,1,7/16/19 20:31,R_3Pq1csgODyG39KN,,,,,38.93069458,-77.16729736,anonymous,EN,65,2,,1,,7,3,4,1,2,1|4|3|2,1,1,4,3,5,1,2,2,4,1,2,2,5,1,1,10,65,1,,,uHt3RyJV9q2WuZNRGy9o_A**,1504424765,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Hypocrisy1|Hypocrisy2|Incompetence2|Incompetence1|Acquiescence2|Breach1|Acquiescence1|Breach2
7/16/19 20:26,7/16/19 20:32,0,45.17.249.5,100,357,1,7/16/19 20:32,R_3KvylYL9AmMXARz,,,,,32.96279907,-96.3647995,anonymous,EN,63,2,,2,,6,2,3,2,3,3|2|4|1,3,1,3,5,4,3,2,2,3,3,2,2,4,2,1,6,63,1,,,uHt3RyJV9q0vhq4lODjDoQ**,1505991177,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication1|Replication2,Incompetence1|Incompetence2|Acquiescence1|Breach2|Hypocrisy1|Hypocrisy2|Acquiescence2|Breach1
7/16/19 20:27,7/16/19 20:32,0,69.61.132.195,100,324,1,7/16/19 20:32,R_3hbXhbYYFjtlrND,,,,,39.26069641,-84.41110229,anonymous,EN,65,2,,1,,6,1,3,1,3,2|4|1|3,1,1,4,4,5,2,3,3,4,5,3,3,3,2,1,3,65,1,,,uHt3RyJV9q0allKjKW_KwA**,1585098215,Republican,Democratic,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Hypocrisy2|Hypocrisy1|Breach1|Incompetence1|Acquiescence2|Acquiescence1|Incompetence2
7/16/19 20:27,7/16/19 20:33,0,69.229.226.230,100,346,1,7/16/19 20:33,R_Qfu7NTrX78CFQpH,,,,,30.42230225,-87.22480011,anonymous,EN,66,2,,2,,6,2,3,2,2,4|3|2|1,2,1,2,4,3,2,1,1,4,2,1,2,3,1,1,6,66,1,,,uHt3RyJV9q3W4teMCxV3qw**,1576651231,Democratic,Republican,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence1|Breach2|Incompetence2|Acquiescence2|Hypocrisy2|Breach1|Acquiescence1|Hypocrisy1
7/16/19 20:30,7/16/19 20:33,0,24.5.136.156,100,205,1,7/16/19 20:33,R_3lSpsUWokruQ4mR,,,,,37.68730164,-121.8956985,anonymous,EN,65,1,1,,,1,2,2,2,2,2|4|3|1,2,1,3,4,2,2,3,3,2,4,3,3,4,2,1,10,65,1,,,uHt3RyJV9q1xAueW_KK8Dw**,1503540004,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Acquiescence1|Hypocrisy2|Hypocrisy1|Breach2|Breach1|Incompetence2|Acquiescence2|Incompetence1
7/16/19 20:27,7/16/19 20:33,0,162.234.176.233,100,363,1,7/16/19 20:33,R_1jU3c0bg95dISSh,,,,,34.54849243,-87.00360107,anonymous,EN,65,2,,1,,4,1,1,3,2,3|1|2|4,2,1,4,1,2,3,1,1,3,1,1,1,3,2,1,3,65,1,,,uHt3RyJV9q3LUobuXiLbGw**,1504437570,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Incompetence2|Acquiescence2|Breach1|Breach2|Hypocrisy2|Incompetence1
7/16/19 20:29,7/16/19 20:34,0,76.120.170.142,100,293,1,7/16/19 20:34,R_xg8HD0wRsYtGxP3,,,,,40.17170715,-80.2559967,anonymous,EN,65,2,,2,,6,2,3,1,3,2|3|4|1,3,1,2,3,4,3,2,2,2,3,2,3,2,2,1,7,65,1,,,uHt3RyJV9q3ENy78DOuTXQ**,1501212523,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Incompetence2|Incompetence1|Breach1|Hypocrisy1|Hypocrisy2|Acquiescence2|Breach2|Acquiescence1
7/16/19 20:30,7/16/19 20:37,0,67.212.102.117,100,422,1,7/16/19 20:37,R_1dhkQVgunKuzjqO,,,,,42.52430725,-92.44789886,anonymous,EN,65,3,,,2,6,1,3,2,2,1|4|2|3,5,1,2,2,3,2,3,3,3,4,4,3,3,2,1,6,65,1,,,uHt3RyJV9q2GG9N7joPdAw**,1315164699,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Breach2|Acquiescence2|Hypocrisy2|Breach1|Incompetence1|Incompetence2|Acquiescence1|Hypocrisy1
7/16/19 20:30,7/16/19 20:37,0,173.17.21.26,100,432,1,7/16/19 20:37,R_BENhGjGbVEoNi9P,,,,,41.57569885,-93.73639679,anonymous,EN,65,3,,,1,5,3,4,3,3,4|1|2|3,3,1,4,4,2,3,2,2,3,4,2,3,3,2,1,9,65,1,,,uHt3RyJV9q145pi49G4vFA**,1503752238,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Acquiescence2|Breach2|Incompetence2|Acquiescence1|Hypocrisy2|Incompetence1|Breach1
7/16/19 20:27,7/16/19 20:37,0,75.165.82.142,100,578,1,7/16/19 20:37,R_1BOUVsdxYdNWXdd,,,,,39.74949646,-77.10030365,anonymous,EN,65,1,1,,,2,2,2,2,2,2|3|1|4,1,1,3,3,5,1,3,3,4,5,4,3,5,2,1,8,65,1,,,uHt3RyJV9q10xXZOpbmXhw**,1341517500,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy2|Acquiescence2|Incompetence1|Hypocrisy1|Acquiescence1|Incompetence2|Breach1
7/16/19 20:30,7/16/19 20:39,0,45.18.188.91,100,565,1,7/16/19 20:39,R_2wmjeb7yxlJwPqy,,,,,34.10780334,-84.50260162,anonymous,EN,65,3,,,1,4,2,3,3,3,4|3|2|1,3,1,4,3,3,2,2,3,4,4,3,2,4,2,1,5,65,1,,,uHt3RyJV9q2Pv5estuFzVg**,1504888994,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication2|Replication1,Breach1|Incompetence1|Acquiescence1|Acquiescence2|Breach2|Hypocrisy1|Incompetence2|Hypocrisy2
7/16/19 21:10,7/16/19 21:14,0,162.205.156.63,100,233,1,7/16/19 21:14,R_1jxngPHi5F6v96n,,,,,40.50250244,-86.14620209,anonymous,EN,65,1,1,,,4,3,3,3,3,3|1|4|2,3,1,3,3,3,3,4,3,4,5,4,4,5,2,1,3,65,1,,,uHt3RyJV9q0kiwHvA2QOAQ**,1279304492,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication2|Replication1,Hypocrisy1|Breach2|Breach1|Incompetence2|Incompetence1|Acquiescence2|Acquiescence1|Hypocrisy2
7/16/19 21:14,7/16/19 21:18,0,47.184.209.114,100,218,1,7/16/19 21:18,R_1GCvvYSHrJ0Ua9X,,,,,32.94569397,-97.15470123,anonymous,EN,65,2,,1,,7,2,4,2,2,4|1|2|3,1,1,4,4,2,3,2,2,4,2,2,2,4,1,1,7,65,1,,,uHt3RyJV9q1ueGfyTNTM-Q**,1501198933,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Incompetence1|Incompetence2|Acquiescence2|Hypocrisy2|Acquiescence1|Hypocrisy1|Breach1|Breach2
7/16/19 21:10,7/16/19 21:19,0,107.192.190.100,100,544,1,7/16/19 21:19,R_31ZSNWZHghgU9Am,,,,,41.78010559,-87.8239975,anonymous,EN,35,1,2,,,8,2,3,3,3,4|2|3|1,2,1,3,3,2,2,3,3,2,5,4,3,5,2,1,9,0.35,1,,,uHt3RyJV9q0ngQn4BzapHg**,1501702965,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy2|Breach1|Breach2|Incompetence2|Acquiescence2|Incompetence1|Hypocrisy1|Acquiescence1
7/16/19 21:10,7/16/19 21:26,0,104.176.185.150,100,930,1,7/16/19 21:26,R_2CBbUrS763zXlve,,,,,41.83880615,-87.78910065,anonymous,EN,65,2,,2,,6,2,3,1,3,4|1|3|2,2,1,4,3,2,2,2,2,2,4,3,3,2,1,1,3,65,1,,,uHt3RyJV9q0fdPO-2GIlLw**,1505104624,Republican,Democratic,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_41,FL_47,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Incompetence2|Acquiescence2|Breach1|Incompetence1|Hypocrisy2|Breach2
7/16/19 21:10,7/16/19 21:27,0,107.201.123.228,100,999,1,7/16/19 21:27,R_3GxjgQk0DRRgn6R,,,,,33.51339722,-101.8817978,anonymous,EN,65,2,,1,,7,1,3,1,2,1|3|4|2,3,1,4,4,3,4,4,4,4,4,4,5,2,2,1,7,65,1,,,uHt3RyJV9q0Pfa2AF6rQ7w**,1525865610,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Hypocrisy2|Breach2|Breach1|Incompetence2|Incompetence1|Acquiescence2|Acquiescence1|Hypocrisy1
7/16/19 21:24,7/16/19 21:27,0,98.28.65.87,100,211,1,7/16/19 21:27,R_1FnWEhyogMNtfS1,,,,,41.59449768,-83.87180328,anonymous,EN,65,3,,,2,4,3,3,3,3,3|4|2|1,2,1,2,2,4,3,3,3,3,3,3,3,2,1,1,3,65,1,,,uHt3RyJV9q2dh9C_Rnxk3A**,1224629321,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Hypocrisy2|Hypocrisy1|Incompetence2|Breach1|Acquiescence1|Breach2|Incompetence1
7/16/19 21:24,7/16/19 21:30,0,172.58.37.207,100,346,1,7/16/19 21:30,R_UaPdkPfrujl1ahP,,,,,37.36979675,-121.8160019,anonymous,EN,65,1,1,,,2,2,3,3,3,2|4|1|3,2,1,3,3,4,3,3,3,4,4,3,3,4,1,3,9,65,1,,,uHt3RyJV9q3e7ISRzKs0SQ**,1506073553,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Acquiescence1|Breach1|Incompetence2|Incompetence1|Hypocrisy1|Hypocrisy2|Breach2|Acquiescence2
7/16/19 21:25,7/16/19 21:30,0,23.118.169.182,100,326,1,7/16/19 21:30,R_10Mi1p2hopX1SkZ,,,,,41.44949341,-87.47640228,anonymous,EN,65,2,,2,,5,2,2,2,3,1|4|2|3,3,1,4,3,2,2,2,2,3,5,3,4,4,1,1,6,65,1,,,uHt3RyJV9q1iEbWJGFppWQ**,1502129852,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication1|Replication2,Breach2|Incompetence1|Breach1|Hypocrisy1|Incompetence2|Acquiescence2|Hypocrisy2|Acquiescence1
7/16/19 21:28,7/16/19 21:32,0,99.109.57.44,100,217,1,7/16/19 21:32,R_2wGKHkKPob0M5Ok,,,,,38.9683075,-95.26950073,anonymous,EN,65,2,,2,,7,2,3,2,3,3|2|1|4,3,1,3,3,3,3,3,3,3,3,3,3,4,1,1,9,65,1,,,uHt3RyJV9q0csqJfVgSoaQ**,1563663987,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Incompetence2|Acquiescence1|Breach1|Hypocrisy2|Acquiescence2|Incompetence1|Hypocrisy1|Breach2
7/16/19 21:27,7/16/19 21:32,0,73.116.96.16,100,301,1,7/16/19 21:32,R_2Xii5YNVSwLY9o9,,,,,38.42720032,-121.4420013,anonymous,EN,64,1,1,,,2,1,2,2,2,1|4|2|3,2,1,4,4,5,3,3,3,4,4,2,3,4,2,3,9,64,1,,,uHt3RyJV9q2s6UQvR16H4Q**,1501022934,Democratic,Republican,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_48,FL_56,FL_44,Replication1|Replication2,Breach2|Incompetence2|Acquiescence1|Hypocrisy2|Acquiescence2|Breach1|Incompetence1|Hypocrisy1
7/16/19 21:29,7/16/19 21:32,0,216.134.240.193,100,170,1,7/16/19 21:32,R_3CDBhjdTM8PAYOv,,,,,35.82080078,-92.03890228,anonymous,EN,65,2,,1,,6,2,2,2,2,3|2|1|4,3,1,3,2,3,3,2,3,4,3,2,3,2,2,1,3,65,1,,,uHt3RyJV9q3AK9QNlL7SZg**,1596782598,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Incompetence2|Breach2|Hypocrisy2|Acquiescence2|Breach1|Incompetence1|Acquiescence1
7/16/19 21:26,7/16/19 21:33,0,24.0.65.77,100,383,1,7/16/19 21:33,R_1Fxmx2W2hAXBgA7,,,,,40.78779602,-74.78700256,anonymous,EN,65,3,,,2,5,2,3,1,2,3|4|2|1,2,1,3,2,4,3,2,2,3,4,3,3,3,2,1,11,65,1,,,uHt3RyJV9q2OZ9tQyaAy2A**,1562663670,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_40,FL_47,FL_56,FL_44,Replication1|Replication2,Breach1|Hypocrisy1|Acquiescence1|Incompetence1|Incompetence2|Breach2|Hypocrisy2|Acquiescence2
7/16/19 21:28,7/16/19 21:33,0,99.109.57.44,100,274,1,7/16/19 21:33,R_1ONThn6RD9aJaIM,,,,,38.9683075,-95.26950073,anonymous,EN,65,2,,2,,6,2,2,2,3,2|4|3|1,3,1,3,3,3,3,3,3,3,3,3,3,4,1,1,9,65,1,,,uHt3RyJV9q0csqJfVgSoaQ**,1563663987,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Incompetence2|Acquiescence2|Acquiescence1|Breach2|Incompetence1|Hypocrisy1|Hypocrisy2|Breach1
7/16/19 21:29,7/16/19 21:33,0,73.136.230.199,100,252,1,7/16/19 21:33,R_31ENY094RoAePo7,,,,,29.68559265,-95.11859894,anonymous,EN,65,2,,1,,7,2,4,2,3,2|4|3|1,2,1,3,3,5,3,3,2,4,4,2,2,4,1,1,6,65,1,,,uHt3RyJV9q12b8UMYU2_9A**,1502944849,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Breach1|Hypocrisy1|Acquiescence2|Incompetence2|Hypocrisy2|Breach2|Incompetence1|Acquiescence1
7/16/19 21:30,7/16/19 21:34,0,76.119.157.72,100,203,1,7/16/19 21:34,R_31n1msUYAiwUV2p,,,,,42.8874054,-71.30200195,anonymous,EN,65,1,1,,,3,2,3,3,3,3|4|2|1,2,1,3,3,2,2,1,2,2,2,1,1,2,1,1,3,65,1,,,uHt3RyJV9q0AGvCqb-U1Fg**,1508402536,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Incompetence1|Incompetence2|Breach2|Acquiescence1|Acquiescence2|Breach1|Hypocrisy2|Hypocrisy1
7/16/19 21:29,7/16/19 21:34,0,50.241.236.9,100,272,1,7/16/19 21:34,R_2417Jk5rOgq8PWf,,,,,25.72770691,-80.37159729,anonymous,EN,51,3,,,1,4,2,2,3,3,2|3|1|4,2,1,4,3,2,2,2,2,2,1,1,2,5,1,4,8,51,1,,,uHt3RyJV9q2QWMz1jt1bnA**,1501056941,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Hypocrisy1|Hypocrisy2|Breach2|Incompetence2|Incompetence1|Acquiescence2|Breach1|Acquiescence1
7/16/19 21:29,7/16/19 21:35,0,73.89.228.152,100,323,1,7/16/19 21:35,R_Dl3QwvgLXszofcd,,,,,42.26179504,-72.25830078,anonymous,EN,65,2,,2,,6,2,3,1,2,2|1|4|3,3,1,4,4,3,2,3,3,5,4,3,4,2,1,1,9,65,1,,,uHt3RyJV9q2188tGHB5Rhw**,1415812734,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Acquiescence1|Incompetence2|Breach1|Acquiescence2|Hypocrisy2|Hypocrisy1|Incompetence1|Breach2
7/16/19 21:27,7/16/19 21:35,0,144.86.239.36,100,493,1,7/16/19 21:35,R_tXtGtcGyyCla7Hr,,,,,38.84460449,-89.07900238,anonymous,EN,65,2,,2,,5,3,3,2,3,1|3|2|4,2,1,3,3,3,3,3,3,4,4,4,3,3,1,1,3,28,1,,,uHt3RyJV9q2p3nCwDrLnQg**,1281145105,Republican,Democratic,Republican,Democratic,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_48,FL_56,FL_44,Replication1|Replication2,Acquiescence1|Acquiescence2|Incompetence2|Breach2|Incompetence1|Breach1|Hypocrisy1|Hypocrisy2
7/16/19 21:26,7/16/19 21:35,0,184.90.40.225,100,539,1,7/16/19 21:35,R_2DXK9B4EILbT9Yg,,,,,29.28660583,-81.0868988,anonymous,EN,65,2,,1,,6,3,3,2,2,2|4|3|1,4,1,2,3,2,2,1,2,4,2,3,2,2,1,1,9,65,1,,,uHt3RyJV9q0r5qpEMtunpg**,1542380086,Democratic,Republican,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_47,FL_57,FL_45,Replication2|Replication1,Incompetence1|Incompetence2|Acquiescence2|Hypocrisy1|Acquiescence1|Hypocrisy2|Breach1|Breach2
7/16/19 21:26,7/16/19 21:36,0,71.199.211.205,100,585,1,7/16/19 21:36,R_PIFnhAmkVaWXBx7,,,,,26.3795929,-80.10289764,anonymous,EN,65,1,2,,,8,1,3,1,3,1|3|2|4,2,1,5,4,1,1,2,2,2,4,2,1,2,2,1,6,65,1,,,uHt3RyJV9q14ow5iMaeoDQ**,1502499904,Republican,Democratic,Democratic,Republican,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_47,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Hypocrisy2|Breach1|Breach2|Incompetence2|Incompetence1|Acquiescence1|Acquiescence2
7/16/19 21:30,7/16/19 21:37,0,216.21.175.226,100,446,1,7/16/19 21:37,R_3FJaAsjskH4iiDk,,,,,38.99110413,-94.55220032,anonymous,EN,73,1,2,,,8,3,2,2,1,2|4|3|1,2,1,3,2,3,2,2,2,2,2,2,2,3,2,1,3,73,1,,,uHt3RyJV9q3A3cAQFZYaAg**,1535065316,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Hypocrisy2|Breach2|Acquiescence1|Acquiescence2|Incompetence2|Hypocrisy1|Breach1|Incompetence1
7/16/19 21:29,7/16/19 21:38,0,107.15.78.56,100,528,1,7/16/19 21:38,R_YXsNRfAsaUCYMrn,,,,,35.79649353,-78.79810333,anonymous,EN,65,3,,,3,4,2,3,2,2,3|1|2|4,2,1,2,2,3,3,2,2,2,3,2,2,4,1,1,10,66,1,,,uHt3RyJV9q00utU_ETg88w**,1502973888,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication2|Replication1,Acquiescence2|Acquiescence1|Hypocrisy2|Breach1|Hypocrisy1|Breach2|Incompetence2|Incompetence1
7/16/19 21:30,7/16/19 21:38,0,172.58.107.210,100,451,1,7/16/19 21:38,R_2WB8Gf0vPxlDtja,,,,,32.87559509,-96.74949646,anonymous,EN,65,3,,,2,6,1,2,1,3,3|4|2|1,1,1,5,5,1,2,3,2,3,4,2,3,5,1,1,7,65,1,,,uHt3RyJV9q28yVTSf9iA4g**,1501188857,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Breach2|Hypocrisy1|Acquiescence1|Incompetence2|Hypocrisy2|Acquiescence2|Incompetence1|Breach1
7/16/19 21:27,7/16/19 21:57,0,108.194.31.94,100,1785,1,7/16/19 21:57,R_2rMVnrpt9yCpnNv,,,,,35.13870239,-90.0094986,anonymous,EN,65,4,,,3,3,2,2,2,2,1|2|4|3,3,1,4,2,4,4,4,4,5,5,3,4,1,2,2,4,65,1,,,uHt3RyJV9q1_ldyW73JiKQ**,1608971546,Democratic,Republican,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_40,FL_48,FL_57,FL_45,Replication1|Replication2,Hypocrisy1|Acquiescence1|Incompetence1|Breach2|Hypocrisy2|Acquiescence2|Incompetence2|Breach1
7/16/19 22:22,7/16/19 22:26,0,73.28.169.148,100,234,1,7/16/19 22:26,R_3sizeh9M3UmXrwK,,,,,26.99009705,-82.09470367,anonymous,EN,56,1,2,,,4,2,4,4,3,2|3|1|4,1,1,4,5,3,3,3,3,4,4,2,4,4,2,1,7,56,1,,,uHt3RyJV9q2mrEFMI9gIDA**,1321929199,Republican,Democratic,Democratic,Republican,Democrat,Republican,Democratic,Republican,Trump,FL_41,FL_47,FL_56,FL_44,Replication2|Replication1,Acquiescence2|Incompetence1|Incompetence2|Hypocrisy2|Acquiescence1|Breach1|Hypocrisy1|Breach2
7/16/19 22:22,7/16/19 22:29,0,107.209.70.85,100,391,1,7/16/19 22:29,R_ugjnO2CoqDnI2Up,,,,,42.36950684,-83.47689819,anonymous,EN,65,1,2,,,4,3,3,3,3,2|4|1|3,2,1,5,4,2,3,2,3,5,5,3,4,5,1,1,8,65,1,,,uHt3RyJV9q0t5fdVxFvreQ**,1316825943,Democratic,Republican,Republican,Democratic,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_48,FL_56,FL_45,Replication1|Replication2,Acquiescence2|Breach1|Hypocrisy2|Breach2|Acquiescence1|Incompetence2|Incompetence1|Hypocrisy1
7/16/19 22:22,7/16/19 22:29,0,70.119.235.104,100,381,1,7/16/19 22:29,R_3pnEQ5JsId4vywC,,,,,32.9992981,-96.83460236,anonymous,EN,65,1,1,,,4,2,2,3,2,4|1|2|3,3,1,3,4,3,2,2,2,2,4,3,3,3,2,1,5,65,1,,,uHt3RyJV9q3FTXHoipJHww**,1502124364,Republican,Democratic,Democratic,Republican,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_47,FL_57,FL_44,Replication2|Replication1,Breach2|Acquiescence2|Hypocrisy1|Hypocrisy2|Acquiescence1|Incompetence1|Breach1|Incompetence2
7/16/19 22:25,7/16/19 22:30,0,74.241.36.37,100,277,1,7/16/19 22:30,R_2tKhjmD0fYT8Css,,,,,38.16079712,-85.78070068,anonymous,EN,65,1,2,,,2,2,3,3,3,1|4|3|2,4,1,4,3,3,2,2,2,4,4,4,2,3,2,1,2,65,1,,,uHt3RyJV9q37eYT8h7lZ3w**,1503859919,Republican,Democratic,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_41,FL_48,FL_57,FL_44,Replication1|Replication2,Hypocrisy1|Breach1|Hypocrisy2|Incompetence2|Acquiescence1|Incompetence1|Breach2|Acquiescence2
7/16/19 22:25,7/16/19 22:30,0,73.154.187.175,100,269,1,7/16/19 22:30,R_ToTJbkb7exuBGWl,,,,,40.51960754,-79.8368988,anonymous,EN,65,3,,,2,6,2,3,1,3,4|3|1|2,3,1,3,3,4,3,3,2,3,4,2,3,4,2,1,6,65,1,,,uHt3RyJV9q1B8w7KOBnugw**,1502058045,Democratic,Republican,Democratic,Republican,Democrat,Republican,Republican,Democratic,Obama,FL_40,FL_47,FL_56,FL_45,Replication1|Replication2,Acquiescence1|Breach1|Incompetence1|Hypocrisy2|Breach2|Acquiescence2|Incompetence2|Hypocrisy1
7/16/19 22:26,7/16/19 22:31,0,216.164.252.132,100,298,1,7/16/19 22:31,R_3QSEYRregeWKGhh,,,,,40.59500122,-75.52890015,anonymous,EN,65,2,,2,,8,3,4,2,2,2|1|3|4,5,1,4,3,2,3,3,2,3,4,2,2,3,2,1,8,65,1,,,uHt3RyJV9q2FvL_bRPaRJw**,1505988146,Democratic,Republican,Republican,Democratic,Republican,Democrat,Democratic,Republican,Trump,FL_40,FL_48,FL_57,FL_44,Replication2|Replication1,Breach1|Hypocrisy2|Incompetence1|Acquiescence2|Incompetence2|Acquiescence1|Breach2|Hypocrisy1
7/16/19 22:26,7/16/19 22:32,0,70.180.199.241,100,375,1,7/16/19 22:32,R_1Q4xgid2cGC40d0,,,,,36.05880737,-115.3104019,anonymous,EN,65,1,2,,,6,3,4,2,3,3|4|1|2,5,1,3,3,5,3,2,1,4,5,2,3,3,1,1,4,65,1,,The bigger the lie the more people will beleve it =====Adolf Hitler,uHt3RyJV9q2UyHKQYhIH5Q**,1502961986,Republican,Democratic,Republican,Democratic,Republican,Democrat,Republican,Democratic,Obama,FL_41,FL_48,FL_57,FL_45,Replication2|Replication1,Hypocrisy1|Breach1|Hypocrisy2|Incompetence2|Breach2|Incompetence1|Acquiescence2|Acquiescence1
